wp_site_url,wp_tagline,wp_site_title,site_type,openshift_env,category,theme,theme_faculty,status,installs_locked,updates_automatic,langs,unit_name,unit_id,comment,ventilation,,,,,,,,,,
https://cole-lab.epfl.ch,Cole Lab - Chair of Microbial Pathogenesis,UPCOL,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,upcol,11742,Migrated from Jahia to WP 2018-10-26,,,,,,,,,,,
https://pixe.epfl.ch/,X-ray Radioscopy and Tomography Platform,PIXE,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",iic-ge,10230,Migrated from WPQA to WP 2018-10-26,,,,,,,,,,,
https://sv-postdoc.epfl.ch,SV Postdoc Association,SV postdoc,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,en,SV-DO,10447,Migrated from WPQA to WP 2018-10-29,,,,,,,,,,,
https://cse.epfl.ch,Computational Science and Engineering,CSE,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,SMA-GE,10090,Migrated from WPQA to WP 2018-10-29,,,,,,,,,,,
https://suter-lab.epfl.ch,Sponsored Stem Cells Research Chair,UPSUTER,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,upsuter,12740,Migrated from Jahia to WP 2018-10-29,,,,,,,,,,,
https://lpap.epfl.ch,Particle Accelerator Physics Laboratory,LPAP,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,lpap,10658,Migrated from Jahia to WP 2018-10-29,,,,,,,,,,,
https://pcf-ptp.epfl.ch,Proteomics Core Facility,PCF,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,PTP,12094,Migrated from WPQA to WP 2018-10-30,,,,,,,,,,,
https://lhtc.epfl.ch,Laboratory of Hemodynamics and Cardiovascular Technology,LHTC,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LHTC,11843,Migrated from WPQA to WP 2018-10-30,,,,,,,,,,,
https://urbangene.epfl.ch,Biodiversity dynamics in the Geneva urban area,urbangene,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",LASIG,10244,Migrated from WPQA to WP 2018-10-30,,,,,,,,,,,
https://lap.epfl.ch,Processor Architecture Laboratory,LAP,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,LAP,10418,Migrated from WPQA to WP 2018-10-30,,,,,,,,,,,
https://lts4.epfl.ch,Signal Processing Laboratory,LTS4,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LTS4,10851,Migrated from WPQA to WP 2018-10-31,,,,,,,,,,,
https://csqi.epfl.ch,scientific computing and uncertainty quantification,CSQI,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",csqi,12495,Migrated from Jahia to WP 2018-10-30,,,,,,,,,,,
https://adsv.epfl.ch,Life Sciences PhD Students Association,ADSV,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,en,adsv,13003,Migrated from Jahia to WP 2018-10-30,,,,,,,,,,,
https://mathicse.epfl.ch,MATHICSE - Group,-,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,gr-pi,12392,Migrated from Jahia to WP 2018-10-30,,,,,,,,,,,
https://tic.epfl.ch,Tribology and Interfacial Chemistry Group,TIC,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,sci-sti-sm,12151,Migrated from Jahia to WP 2018-10-30,,,,,,,,,,,
https://www.epfl.ch/innovation/about,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",VPI,10014,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/innovation/domains,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",VPI,10014,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/innovation/learn-develop,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",VPI,10014,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/innovation/industry,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",VPI,10014,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch//innovation/entrepreneurship,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",VPI,10014,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/innovation/join,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",VPI,10014,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/innovation/events,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",VPI,10014,Site de pré-prod Charte 2018,,,,,,,,,,,
https://lammm.epfl.ch,Laboratory for Multiscale Mechanics Modeling,lammm,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LAMMM,12614,Migrated from WPQA to WP 2018-11-01,,,,,,,,,,,
https://equality.epfl.ch,Equal Opportunities Office,EGA,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",EGA,10008,Migrated from WPQA to WP 2018-11-02,,,,,,,,,,,
https://www.epfl.ch/education/continuing-education,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",E-DAF,10025,Site de pré-prod Charte 2018,,,,,,,,,,,
https://cosmo.epfl.ch,Laboratory of Computational Science and Modelling,COSMO,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,COSMO,12743,Migrated from WPQA to WP 2018-11-05,,,,,,,,,,,
https://graefflab.epfl.ch,Laboratory of Prof. Johannes Gr\xe4ff,UPGRAEFF,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPGRAEFF,12824,Migrated from WPQA to WP 2018-11-05,,,,,,,,,,,
https://hcf.epfl.ch,Histology Core Facility,HCF,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,PTH,12093,Migrated from WPQA to WP 2018-11-05,,,,,,,,,,,
https://omt-hot-2019.epfl.ch,Optomechanical Technologies (OMT)  AND Hybrid Optomechanical Technologies (HOT),OMT-HOT-2019,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LPQM1,11892,INC0255679,,,,,,,,,,,
https://pde.epfl.ch,Chair of Partial Differential Equations,PDE,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",pde,12235,Migrated from Jahia to WP 2018-11-05,,,,,,,,,,,
https://emc.epfl.ch,Electromagnetic Compatibility Laboratory,EMC LAB,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,SCI-STI-FR,12147,Migrated from WPQA to WP 2018-11-06,,,,,,,,,,,
https://citation.epfl.ch,citation,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",SISB,10030,Migrated from WPQA to WP 2018-11-06,,,,,,,,,,,
https://pel.epfl.ch,Power Electronics Laboratory,PEL,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,PEL,12902,Migrated from WPQA to WP 2018-11-06,,,,,,,,,,,
https://www.epfl.ch/campus/spiritual-care,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",AUMONERIE,92,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/associations,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",DAF-GE,10026,Site de pré-prod Charte 2018,,,,,,,,,,,
https://schoonjans-lab.epfl.ch,Laboratory of Metabolic Signaling,UPSCHOONJANS,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,upschoonjans,12735,Migrated from Jahia to WP 2018-11-06,,,,,,,,,,,
https://robot-competition.epfl.ch/,STI interdisciplinary robot competition,Robot competition,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,biorob,12165,Migrated from WPQA to WP 2018-11-07,,,,,,,,,,,
https://constam-lab.epfl.ch/,Constam Lab,UPCDA,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,upcda,11161,Migrated from WPQA to WP 2018-11-07,,,,,,,,,,,
https://lch.epfl.ch/,Laboratory of Hydraulic Constructions,LCH,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,de,fr",pl-lch,10263,Migrated from WPQA to WP 2018-11-07,,,,,,,,,,,
https://tronolab.epfl.ch/,Laboratory of virology and genetics,LVG,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,lvg,11172,Migrated from WPQA to WP 2018-11-07,,,,,,,,,,,
https://sv-it.epfl.ch,Services Informatique de la faculté SV,SV-IT,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,fr,sv-it,10452,Migrated from Jahia to WP 2018-11-08,,,,,,,,,,,
https://library.epfl.ch/,EPFL Library,-,wordpress,subdomains,CustomCSS,epfl-master,,yes,yes,yes,"en,fr",sisb,10030,Migrated from WPQA to WP 2018-11-08,,,,,,,,,,,
https://www.epfl.ch/education/phd,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",EDOC-GE,10044,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/library,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",SISB,10030,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/about/equality,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",EGA,10008,Site de pré-prod Charte 2018,,,,,,,,,,,
https://gonczy-lab.epfl.ch,Gönczy Lab,UPGON,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPGON,11155,Migrated from WPQA to WP 2018-11-09,,,,,,,,,,,
https://library.epfl.ch,EPFL Library,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",SISB,10030,Migrated from WPQA to WP 2018-11-09,,,,,,,,,,,
https://lpac.epfl.ch,Laboratory for Processing of Advanced Composites,lpac,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lpac,13295,Migrated from Jahia to WP 2018-11-09,,,,,,,,,,,
https://auwerx-lab.epfl.ch,Laboratory of Integrative Systems Physiology,LISP,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,LISP,11905,Migrated from WPQA to WP 2018-11-12,,,,,,,,,,,
https://len.epfl.ch,Neurodegenerative Disease Laboratory,LEN,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,len,10457,Migrated from Jahia to WP 2018-11-13,,,,,,,,,,,
https://croq.epfl.ch,Croquignole et Croq'cinelle,Garderies EPFL-UNIL,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,fr,croquignole,3336,Migrated from WPQA to WP 2018-11-13,,,,,,,,,,,
https://brisken-lab.epfl.ch,Brisken Lab,UPBRI,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,upbri,11257,Migrated from WPQA to WP 2018-11-13,,,,,,,,,,,
https://cqfd.epfl.ch,Association des Etudiants en Math\xe9matiques,CQFD,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,fr,cqfd,11334,"Migrated from WPQA to WP 2018-11-13',",,,,,,,,,,,
https://fellay-lab.epfl.ch,Laboratory of Prof. Jacques Fellay,GR-FE,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,gr-fe,12477,Migrated from WPQA to WP 2018-11-13,,,,,,,,,,,
https://lsens.epfl.ch,Laboratory of Sensory Processing,SV-BMI-LSENS,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,lsens,10837,Migrated from WPQA to WP 2018-11-13,,,,,,,,,,,
https://lrt.epfl.ch,Lausanne Racing Team,LRT,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",lrt,13653,INC0256039,,,,,,,,,,,
https://valais.epfl.ch/,EPFL VALAIS WALLIS,-,wordpress,subdomains,CustomCSS,epfl-master,,yes,yes,yes,"en,fr",antvs-ge,12955,Migrated from WPQA to WP 2018-11-19,,,,,,,,,,,
https://tne.epfl.ch,Translational Neural Engineering Lab,TNE,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,TNE,12522,Migrated from WPQA to WP 2018-11-19,,,,,,,,,,,
https://salathelab.epfl.ch,Laboratory of Prof. Marcel Salathé,UPSALATHE,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPSALATHE1,13083,Migrated from WPQA to WP 2018-11-19,,,,,,,,,,,
https://irrotationnels.epfl.ch,Irrotationnels,-,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,fr,IRROTATIONNE,3310,Migrated from WPQA to WP 2018-11-19,,,,,,,,,,,
https://laspe.epfl.ch,Advanced semiconductors for photonics and electronics Lab,laspe,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LASPE,10946,Migrated from WPQA to WP 2018-11-19,,,,,,,,,,,
https://lrs.epfl.ch,Laboratory for Reactor Physics and Systems Behaviour,LRS,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",LRS,12619,Migrated from WPQA to WP 2018-11-19,,,,,,,,,,,
https://www.epfl.ch/education/International,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",E-DAF,10025,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/education/science-and-education-outreach,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",E-DAF,10025,Site de pré-prod Charte 2018,,,,,,,,,,,
https://iphys.epfl.ch,Institute of Physics,IPHYS,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",IPHYS,13149,Migrated from WPQA to WP 2018-11-21,,,,,,,,,,,
https://csd.epfl.ch,Coaching Service Desk,CSD,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,fr,EXDESK,13034,INC0254997,,,,,,,,,,,
https://ciel.epfl.ch,Concours Interdisciplinaire Etudiant Lausanne,CIEL,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",CIEL,13655,INC0254944,,,,,,,,,,,
https://lcvmm.epfl.ch,Laboratory for Computation and Visualization in Mathematics and Mechanics,LCVMM,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LCVMM,10163,Migrated from WPQA to WP 2018-11-22,,,,,,,,,,,
https://ecps.epfl.ch,Emergent Complexity in Physical Systems,ecps,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,ecps,12653,Migrated from Jahia to WP 2018-11-21,,,,,,,,,,,
https://gramm.epfl.ch,GR-SCI-STI / SCI-STI-MM,-,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,SCI-STI-MM,12149,Migrated from WPQA to WP 2018-11-22,,,,,,,,,,,
https://ideas.epfl.ch,"Integrated Design, Architecture and Sustainability",Ideas,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",LAST,12329,Migrated from WPQA to WP 2018-11-22,,,,,,,,,,,
https://lingner-lab.epfl.ch,Lingner Lab,UPLIN,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPLIN,11159,Migrated from WPQA to WP 2018-11-22,,,,,,,,,,,
https://oche.epfl.ch,EPFL and UNIL Student Chamber Orchestra,OChE,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",OCHE,12935,Migrated from WPQA to WP 2018-11-22,,,,,,,,,,,
https://powerlab.epfl.ch,Power and Wide-band-gap Electronics Research,powerlab,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,POWERLAB,13020,Migrated from WPQA to WP 2018-11-22,,,,,,,,,,,
https://ipg.epfl.ch,Information Processing Group,IPG,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,LTHC,10432,Migrated from WPQA to WP 2018-11-23,,,,,,,,,,,
https://voyages.epfl.ch,Travel,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",VPFI,13385,Migrated from WPQA to WP 2018-11-26,,,,,,,,,,,
https://sv-safety.epfl.ch,Safety at the school of Life Sciences,SV,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,"en,fr",sv-bs,10537,Migrated from Jahia to WP 2018-11-26,,,,,,,,,,,
https://fsl.epfl.ch/,Fields and Strings Laboratory,FSL,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,fsl,13203,Migrated from WPQA to WP 2018-11-28,,,,,,,,,,,
https://lp.epfl.ch,Polymers Laboratory,LP,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lp,10342,Migrated from Jahia to WP 2018-11-27,,,,,,,,,,,
https://mccabelab.epfl.ch,Laboratory of Neural Genetics and Disease,UPMCCABE,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,"en,fr",upmccabe,13082,Migrated from Jahia to WP 2018-11-28,,,,,,,,,,,
https://aqua.epfl.ch,Advanced Quantum Architecture Laboratory,AQUA,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,aqua,12178,Migrated from Jahia to WP 2018-11-28,,,,,,,,,,,
https://lpn.epfl.ch/,Laboratory of Physic of Nanostructures,LPN,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,lpn,10158,Migrated from WPQA to WP 2018-11-28,,,,,,,,,,,
https://chili.epfl.ch/,COMPUTER-HUMAN INTERACTION IN LEARNING AND INSTRUCTION,CHILI,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,chili,12753,Migrated from WPQA to WP 2018-11-28,,,,,,,,,,,
https://exploitation-energies.epfl.ch,Energy exploitation at EPFL,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",mte-pg,50138,Migrated from Jahia to WP 2018-11-29,,,,,,,,,,,
https://theos.epfl.ch,Theory and Simulation of Materials,THEOS,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,THEOS,12411,Migrated from WPQA to WP 2018-11-30,,,,,,,,,,,
https://k-lab.epfl.ch,Laboratory of Photonics and Quantum Measurements,K-Lab,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LPQM1,11892,Migrated from WPQA to WP 2018-11-30,,,,,,,,,,,
https://sf.epfl.ch,Financial Service,SF,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",FI,13367,Migrated from WPQA to WP 2018-11-30,,,,,,,,,,,
https://stages.epfl.ch,EPFL Internships,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",CC,11417,Migrated from WPQA to WP 2018-11-30,,,,,,,,,,,
https://cama.epfl.ch,Chair of Analysis and Applied Mathematics,CAMA,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,CAMA,12764,Migrated from WPQA to WP 2018-11-30,,,,,,,,,,,
https://euclid.epfl.ch,Euclid space telescope,-,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LASTRO,10933,Migrated from WPQA to WP 2018-11-30,,,,,,,,,,,
https://lumes.epfl.ch,Laboratory for ultrafast microscopy and electron scattering,LUMES,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LUMES,12311,Migrated from WPQA to WP 2018-11-30,,,,,,,,,,,
https://ska.epfl.ch,The Square Kilometre Array,SKA,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LASTRO,10933,Migrated from WPQA to WP 2018-11-30,,,,,,,,,,,
https://tsam.epfl.ch,Techniques et sauvegarde de l'architecture moderne,TSAM,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,fr,TSAM,11768,Migrated from WPQA to WP 2018-11-30,,,,,,,,,,,
https://tan.epfl.ch,Chaire de th\xe9orie analytique des nombres,TAN,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,fr,TAN,11828,Migrated from WPQA to WP 2018-12-03,,,,,,,,,,,
https://formasciences.epfl.ch,Formation des enseignants en Sciences,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,fr,SPH-GE,10093,Migrated from WPQA to WP 2018-12-03,,,,,,,,,,,
https://blokesch-lab.epfl.ch,BLOKESCH Lab - Laboratory of Molecular Microbiology,UPBLO,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPBLO,12076,Migrated from WPQA to WP 2018-12-03,,,,,,,,,,,
https://vdg.epfl.ch,Van der Goot Lab,VDG,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,vdg,11271,Migrated from Jahia to WP 2018-12-03,,,,,,,,,,,
https://persat-lab.epfl.ch,Microbial Mechanics Lab,UPPERSAT,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPPERSAT,13303,Migrated from WPQA to WP 2018-12-04,,,,,,,,,,,
https://hantschel-lab.epfl.ch,Prof. Hantschel Group,UPHAN,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPHAN,12375,Migrated from WPQA to WP 2018-12-04,,,,,,,,,,,
https://huelsken-lab.epfl.ch,Tumor Heterogeneity and Stemness in Cancer,UPHUELSKEN,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPHUELSKEN,11259,Migrated from WPQA to WP 2018-12-04,,,,,,,,,,,
https://master-architecture.epfl.ch,Projet de Master en architecture,SAR ENAC,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,fr,SAR-D,10564,Migrated from WPQA to WP 2018-12-04,,,,,,,,,,,
https://iphys-it.epfl.ch,Nouveau site du service informatique de l'IPHYS,IPHYS-IT,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",IPHYS-GE,13150,INC0259484,,,,,,,,,,,
https://ert.epfl.ch,Site web du Projet Interdisciplinaire EPFL Rocket Team,ERT,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",ROCKETTEAM,13658,INC0260961,,,,,,,,,,,
https://callista.epfl.ch,Callista - Association d'astronomie,-,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,fr,CALLISTA,48,Migrated from WPQA to WP 2018-12-05,,,,,,,,,,,
https://www.crem.ch,EPFL,-,wordpress,subdomains,GeneralPublic,epfl-blank,,yes,yes,yes,"en,fr",CREM,12056,Migrated from WPQA to WP 2018-12-05,,,,,,,,,,,
https://meylan-lab.epfl.ch,Prof. Etienne Meylan's Lab,UPMEYLAN,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPMEYLAN,12436,Migrated from WPQA to WP 2018-12-06,,,,,,,,,,,
https://ict4sm.epfl.ch,ICT for sustainable manufacturing Group,ICT4SM,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,SCI-STI-DK,13059,Migrated from WPQA to WP 2018-12-10,,,,,,,,,,,
https://bsf.epfl.ch,Biomolecular Screening Facility,BSF,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,PTCB,11378,Migrated from WPQA to WP 2018-12-10,,,,,,,,,,,
https://lcav.epfl.ch,AUDIOVISUAL COMMUNICATIONS,LCAV,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,LCAV,10434,Migrated from WPQA to WP 2018-12-10,,,,,,,,,,,
https://ecol.epfl.ch,Ecological Engineering Laboratory,ECOL,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",ecol,11221,Migrated from Jahia to WP 2018-12-10,,,,,,,,,,,
https://lemaitrelab.epfl.ch,Lemaitre Lab,UPLEM,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,"en,fr",uplem,11772,Migrated from Jahia to WP 2018-12-10,,,,,,,,,,,
https://lmh.epfl.ch,Laboratory for Hydraulic Machines,LMH,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lmh,10309,Migrated from WPQA to WP 2018-12-11,,,,,,,,,,,
https://lmm.epfl.ch,Laboratory of Mechanical Metallurgy,LMM,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lmm,10336,Migrated from Jahia to WP 2018-12-10,,,,,,,,,,,
https://polyjapan.epfl.ch,La culture japonaise sur le campus,Polyjapan,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,fr,POLYJAPAN,11327,Migrated from WPQA to WP 2018-12-11,,,,,,,,,,,
https://professeurs.epfl.ch,Faculty affairs,APR,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",APR,11097,Migrated from WPQA to WP 2018-12-11,,,,,,,,,,,
https://lrese.epfl.ch,Laboratory of Renewable Energy Science and Engineering,LRESE,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lrese,12656,Migrated from Jahia to WP 2018-12-12,,,,,,,,,,,
https://form.epfl.ch,Laboratory for architecture as form,FORM,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,form,12812,Migrated from Jahia to WP 2018-12-12,,,,,,,,,,,
https://lasig.epfl.ch,Laboratory of Geographic Information Systems,LASIG,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,lasig,10244,Migrated from Jahia to WP 2018-12-14,,,,,,,,,,,
https://metamedia.epfl.ch,MetaMedia Center,MMC,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,cmm-ge,12418,Migrated from Jahia to WP 2018-12-14,,,,,,,,,,,
https://cnpa.epfl.ch,Laboratory of Digital Culture for Architectural Projects,CNPA,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",cnpa,12781,Migrated from WPQA to WP 2018-12-14,,,,,,,,,,,
https://lben.epfl.ch/,Laboratory of Nanoscale Biology,LBEN,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lben,11842,Migrated from WPQA to WP 2018-12-14,,,,,,,,,,,
https://flyjacket.epfl.ch,Wearable Robotic Jacket ,FLYJACKET,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LIS,10370,INC0262255,,,,,,,,,,,
https://isorropia.epfl.ch,ISORROPIA,ISORROPIA,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,IIE,10265,INC0262735,,,,,,,,,,,
https://crystal.epfl.ch,Crystal Growth Facility ,CRYSTAL,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",IPHYS-GE,13150,INC0262633,,,,,,,,,,,
https://lme.epfl.ch,Group of Electrical Machines,GEM,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,"en,fr",PEL,12902,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
